instance family sat vbs lad supplementallad vf2 glasgow1 glasgow2 glasgow3 glasgow4
g9-g53 11 0 21 268 185 1e8 212 21 30 60
g9-g54 11 0 000 023 000 1 3 8 20 50
g9-g55 11 0 000 023 000 1 1 4 12 29
g9-g56 11 0 001 019 001 2 2 9 21 56
g9-g57 11 0 0 000 000 0 1 3 4 3
g9-g61 11 0 000 000 000 1 2 3 6 14
g9-g62 11 0 000 009 000 2 3 24 57 146
g9-g63 11 1 2 088 060 1e8 2 13 54 329
g9-g64 11 1 16 3306 3768 1e8 16 54 924 51154
g9-g65 11 0 001 125 001 5 9 13 51 260
g9-g67 11 0 000 000 001 3 2 9 20 40
g9-g68 11 1 3 134 106 261805 3 22 189 4142
g9-g69 11 0 001 005 001 4 3 9 19 45
g9-g70 11 0 000 001 000 2 4 9 10 15
g9-g71 11 0 005 014 005 5 5 9 20 48
g9-g72 11 0 001 001 001 5168 4 11 18 28
g9-g74 11 0 001 012 001 3 7 12 30 453
g9-g75 11 0 009 133 009 26 27 60 552 33254
g9-g76 11 0 049 570 049 112 54 169 16444 2737131
g9-g77 11 0 105 1179 177 388 105 759 111763 39558401
g9-g78 11 0 002 199 002 7 13 37 94 353
g9-g79 11 0 001 005 001 5 7 15 58 142
g9-g80 11 0 000 000 001 7 8 15 22 32
g9-g81 11 0 004 584 004 24 23 39 167 668
g9-g83 11 0 002 569 002 13 22 36 84 311
g9-g84 11 0 078 1363 078 204 105 285 23276 2759920
g9-g85 11 0 001 001 001 9 16 25 34 89
g9-g87 11 0 001 128 001 21 17 57 131 408
g9-g88 11 0 002 204 002 14 19 62 199 545
g9-g89 11 0 000 000 001 16 11 24 40 69
g9-g90 11 0 004 004 008 17 19 48 103 295
g9-g91 11 0 012 019 012 4128 46 147 595 1424
g9-g92 11 0 008 012 008 2724 33 175 560 1253
g9-g94 11 0 008 153 008 33 45 239 666 1310
g9-g95 11 0 008 008 009 3491 80 221 549 792
g9-g96 11 0 006 012 006 127 46 273 468 682
g9-g97 11 0 008 008 009 80 46 272 638 798
g9-g98 11 0 014 024 014 218834 52 336 496 767
g9-g99 11 0 021 021 021 299678 48 336 497 763
g10-g58-normed 11 0 1477 4576 2192 51322928 2673 1477 1695 1972
g10-g59-normed 11 0 256 1226 638 31915408 750 256 309 367
g10-g60-normed 11 1 18 038 036 2380168 18 24 59 266
g10-g66-normed 11 0 001 257 001 607 8 17 64 227
g10-g73-normed 11 1 11 065 105 1e8 11 51 103 541
g10-g82-normed 11 0 005 1540 005 11493 29 44 182 692
g10-g86-normed 11 0 000 000 000 12 10 30 36 51
g10-g93-normed 11 1 51 6627 9506 1e8 51 2070 400823 97017532
g11-g58-normed 11 0 5 009 010 22302427 5 6 13 31
g11-g59-normed 11 0 2 006 006 9445279 2 5 15 31
g11-g60-normed 11 X 100000000 1e8 1e8 1e8 1e8 1e8 1e8 1e8
g11-g66-normed 11 0 17 372799 3661 149035 55 17 53 195
g11-g73-normed 11 1 79450352 79450352 1e8 1e8 1e8 1e8 1e8 1e8
g11-g82-normed 11 0 45 695888 34136 2221250 215 45 166 692
g11-g86-normed 11 0 001 003 001 18 10 22 35 51
g11-g93-normed 11 1 52 8976 8290 291 52 2077 399788 96653933
g12-g58-normed 11 0 000 000 000 3 1 6 16 43
g12-g59-normed 11 0 000 000 000 3 1 8 15 34
g12-g60-normed 11 0 114 114 124 1e8 202 230 293 526
g12-g66-normed 11 0 000 000 000 18 2 10 46 192
g12-g73-normed 11 0 144 144 155 1e8 429 654 754 1328
g12-g82-normed 11 0 003 003 005 120 10 33 155 666
g12-g86-normed 11 0 000 000 000 9 10 22 35 73
g12-g93-normed 11 1 57 8370 8854 1e8 57 2110 399281 97009482
g13-g58-normed 11 0 000 000 000 1 2 9 15 33
g13-g59-normed 11 0 001 002 001 1 3 16 22 47
g13-g60-normed 11 1 041 068 041 1e8 206 247 330 582
g13-g66-normed 11 0 001 001 001 3 2 13 76 236
g13-g73-normed 11 1 064 226 064 1e8 2098 3047 3937 5080
g13-g82-normed 11 0 001 001 003 19 10 33 257 1002
g13-g86-normed 11 0 000 000 005 10 10 22 35 55
g13-g93-normed 11 0 7697 1684317 702874 519920 7697 10464 408110 96995623
g14-g58-normed 11 0 000 001 000 310946 2 6 25 38
g14-g59-normed 11 0 000 001 000 191643 2 9 15 39
g14-g60-normed 11 1 3 034 026 1e8 3 13 49 246
g14-g66-normed 11 0 002 002 002 4 4 12 52 207
g14-g73-normed 11 1 7 2285 085 1e8 7 26 105 553
g14-g82-normed 11 0 002 002 003 25 17 49 167 663
g14-g86-normed 11 0 000 000 001 12 10 23 35 55
g14-g93-normed 11 0 7849 11437938 858053 1e8 7849 10563 409206 96889296
g15-g58-normed 11 0 000 000 000 1 2 26 46 88
g15-g59-normed 11 0 000 000 000 1 2 12 31 67
g15-g60-normed 11 1 085 085 192 1e8 257 278 363 619
g15-g66-normed 11 0 000 000 000 3 2 9 47 191
g15-g73-normed 11 1 767 1299 942 1e8 773 767 1009 1544
g15-g82-normed 11 0 003 004 003 19 14 42 162 711
g15-g86-normed 11 0 000 000 003 10 10 23 35 55
g15-g93-normed 11 0 6858 3723883 2394989 23807472 6858 9677 408957 97007873
g16-g58-normed 11 0 000 001 000 544987 3 11 23 50
g16-g59-normed 11 0 001 001 001 118543 3 10 16 58
g16-g60-normed 11 X 100000000 1e8 1e8 1e8 1e8 1e8 1e8 1e8
g16-g66-normed 11 0 000 310 000 19 16 22 60 203
g16-g73-normed 11 X 100000000 1e8 1e8 1e8 1e8 1e8 1e8 1e8
g16-g82-normed 11 0 003 1524 003 114 37 58 180 680
g16-g86-normed 11 0 002 002 002 9 10 37 36 53
g16-g93-normed 11 0 4238301 5299064 4238301 1e8 17551346 19236612 26222314 1e8
g17-g58-normed 11 0 6161 10085 10981 1e8 11672 6161 6880 7605
g17-g59-normed 11 0 698 8586 2198 67174188 1764 698 824 933
g17-g60-normed 11 X 100000000 1e8 1e8 1e8 1e8 1e8 1e8 1e8
g17-g66-normed 11 0 256 177722 120888 21208347 3656 256 416 517
g17-g73-normed 11 1 871699 871699 915584 1e8 1e8 1922714 2019958 2207611
g17-g82-normed 11 0 163 305420 108875 1e8 4936 163 558 993
g17-g86-normed 11 0 001 001 002 973 10 23 35 52
g17-g93-normed 11 1 53 8679 10819 290 53 2070 399056 96739908
g18-g58-normed 11 0 1 002 002 2702426 1 6 15 37
g18-g59-normed 11 0 2 003 003 1331039 2 4 13 26
g18-g60-normed 11 X 100000000 1e8 1e8 1e8 1e8 1e8 1e8 1e8
g18-g66-normed 11 0 338 169561 215981 626065 3312 338 438 714
g18-g73-normed 11 X 100000000 1e8 1e8 1e8 1e8 1e8 1e8 1e8
g18-g82-normed 11 0 167 171184 235970 10691634 4877 167 378 1035
g18-g86-normed 11 0 000 001 000 10 10 22 35 51
g18-g93-normed 11 1 290 10349 13194 290 1e8 1e8 1e8 1e8
g19-g58-normed 11 0 007 007 011 1e8 14 7 18 38
g19-g59-normed 11 0 3 006 005 1e8 3 11 17 61
g19-g60-normed 11 X 100000000 1e8 1e8 1e8 1e8 1e8 1e8 1e8
g19-g66-normed 11 0 19 96124 13835 1e8 296 19 55 196
g19-g73-normed 11 X 100000000 1e8 1e8 1e8 1e8 1e8 1e8 1e8
g19-g82-normed 11 0 89 356328 51681 15923684 627 89 177 672
g19-g86-normed 11 0 001 002 001 12 17 38 61 88
g19-g93-normed 11 1 55 13740 14795 13485406 55 2124 400202 96812262
g2-g58-normed 11 1 0 003 004 0 1 4 13 24
g2-g59-normed 11 1 0 002 002 0 2 8 14 46
g2-g60-normed 11 1 1 008 007 1 2 11 33 231
g2-g66-normed 11 1 3 019 025 3 3 9 45 185
g2-g73-normed 11 1 4 013 016 4 5 26 113 571
g2-g82-normed 11 1 9 148 205 20 9 32 155 649
g2-g86-normed 11 1 14 119 154 23 14 26 48 62
g2-g93-normed 11 1 46 781 2055 291 46 2030 399661 96911498
g20-g58-normed 11 0 001 001 001 1 1 4 12 165
g20-g59-normed 11 0 000 000 001 1 1 3 14 167
g20-g60-normed 11 0 1 002 002 5109359 1 5 28 343
g20-g66-normed 11 0 001 001 003 5 2 11 53 322
g20-g73-normed 11 0 002 002 004 11854718 6 20 87 850
g20-g82-normed 11 0 003 003 004 20 10 51 179 805
g20-g86-normed 11 0 000 000 001 10 10 22 40 182
g20-g93-normed 11 0 16177 16955972 6379193 523616 16177 22682 425327 96973246
g21-g58-normed 11 0 001 001 002 1 2 6 89 5763
g21-g59-normed 11 0 001 001 003 1 1 6 107 6532
g21-g60-normed 11 0 000 000 000 2 1 8 127 5950
g21-g66-normed 11 0 001 001 002 4 2 11 130 5822
g21-g73-normed 11 0 002 002 005 5 3 12 136 6254
g21-g82-normed 11 0 004 006 004 21 10 34 241 6544
g21-g86-normed 11 0 001 001 002 13 17 38 113 4837
g21-g93-normed 11 0 1350 79076 1717 1350 2970 6221 403868 96772464
g22-g58-normed 11 0 001 001 001 4035914 4 9 18 65
g22-g59-normed 11 0 002 002 003 3885595 4 9 25 56
g22-g60-normed 11 0 16209846 16209846 1e8 1e8 1e8 1e8 1e8 1e8
g22-g66-normed 11 0 000 322 000 114 11 26 71 229
g22-g73-normed 11 X 100000000 1e8 1e8 1e8 1e8 1e8 1e8 1e8
g22-g82-normed 11 0 006 1383 006 1052 73 99 284 711
g22-g86-normed 11 0 000 000 001 9 11 22 38 53
g22-g93-normed 11 0 15279 2440719 1026072 1e8 15279 17388 417557 97043737
g23-g58-normed 11 0 000 000 000 37336 1 9 22 42
g23-g59-normed 11 0 000 000 000 10539587 3 9 24 65
g23-g60-normed 11 0 013 032 013 1e8 52 72 159 440
g23-g66-normed 11 0 001 002 001 5 3 10 48 198
g23-g73-normed 11 0 078 240 078 1e8 149 147 400 776
g23-g82-normed 11 0 003 003 004 27 11 33 159 668
g23-g86-normed 11 0 001 001 004 10 18 40 64 106
g23-g93-normed 11 0 12672 6808763 478964 1e8 12672 15566 414080 96830525
g24-g58-normed 11 1 018 025 018 1e8 15511158 5110479 6136089 6938042
g24-g59-normed 11 1 3 022 016 55722554 3 8 16 31
g24-g60-normed 11 1 2 035 030 2 4 11 39 222
g24-g66-normed 11 0 002 26500 002 2392241 142 20 65 192
g24-g73-normed 11 1 6 065 055 6 6 23 97 520
g24-g82-normed 11 0 011 201474 011 1e8 279 40 167 663
g24-g86-normed 11 0 002 002 002 12 11 24 37 56
g24-g93-normed 11 0 5204329 1e8 1e8 1e8 10579428 5204329 6076212 1e8
g25-g58-normed 11 0 000 001 000 1e8 1 4 20 31
g25-g59-normed 11 0 000 001 000 1e8 1 4 12 31
g25-g60-normed 11 1 30206 128438 86635 1e8 30206 33197 40055 49762
g25-g66-normed 11 0 001 004 001 1e8 4 10 47 189
g25-g73-normed 11 1 048 48705 048 1e8 3216 4020 4951 6404
g25-g82-normed 11 0 002 002 005 1e8 10 33 231 656
g25-g86-normed 11 0 002 002 004 1e8 10 22 35 53
g25-g93-normed 11 0 6705 1e8 426662 1e8 6705 9220 407798 96960630
g26-g58-normed 11 0 000 000 001 26040361 2 11 20 50
g26-g59-normed 11 0 000 000 000 9514140 2 7 20 55
g26-g60-normed 11 0 538 1564 538 1e8 101625 116318 139482 162794
g26-g66-normed 11 0 001 001 001 505 4 11 51 208
g26-g73-normed 11 0 1033 2894 1033 1e8 217134 279147 337615 419061
g26-g82-normed 11 0 005 005 008 6663 11 35 165 690
g26-g86-normed 11 0 001 002 001 19 11 23 37 60
g26-g93-normed 11 0 17150 1e8 1976611 1e8 17150 20771 421387 96977774
g27-g58-normed 11 0 000 000 000 6 1 3 9 56
g27-g59-normed 11 0 000 000 000 1 1 3 14 56
g27-g60-normed 11 0 000 000 001 1e8 2 12 39 252
g27-g66-normed 11 0 000 000 002 5 3 10 49 221
g27-g73-normed 11 0 17 028 020 1e8 17 60 171 679
g27-g82-normed 11 0 003 003 005 20 11 33 159 687
g27-g86-normed 11 0 000 000 000 10 15 23 38 87
g27-g93-normed 11 0 9828 3656289 256214 1e8 9828 13008 412337 97094382
g28-g58-normed 11 0 5849 15007 5849 1e8 1e8 1e8 1e8 1e8
g28-g59-normed 11 0 3108 4697 3108 1e8 1e8 1e8 1e8 1e8
g28-g60-normed 11 1 046 047 046 1e8 537350 184612 223301 274079
g28-g66-normed 11 0 734 9773 12584 1e8 1e8 3158 734 973
g28-g73-normed 11 1 086 1e8 086 1e8 34323 12902 12826 15221
g28-g82-normed 11 0 174 73507 99050 1e8 64081006 174 241 802
g28-g86-normed 11 0 000 001 000 1e8 11 23 36 53
g28-g93-normed 11 1 52 7052 7693 1610560 52 2068 399712 96801313
g29-g58-normed 11 0 000 000 000 5 2 4 19 129
g29-g59-normed 11 0 000 000 001 2 2 6 20 180
g29-g60-normed 11 0 001 001 004 1e8 2 8 32 309
g29-g66-normed 11 0 001 001 002 5 2 11 53 292
g29-g73-normed 11 0 7 011 020 1e8 7 28 63 556
g29-g82-normed 11 0 003 003 005 20 17 33 163 770
g29-g86-normed 11 0 001 002 001 10 18 41 72 169
g29-g93-normed 11 0 40225 33492194 18123022 1e8 40225 57807 473665 97067701
g3-g58-normed 11 1 001 001 003 94 1 5 14 31
g3-g59-normed 11 1 002 003 002 5 3 8 15 39
g3-g60-normed 11 1 1 006 009 1 2 12 36 217
g3-g66-normed 11 0 102 2244 2829 5855 1117 102 130 284
g3-g73-normed 11 1 5 013 016 18 5 26 115 564
g3-g82-normed 11 0 138 16661 22344 12442 4364 138 209 763
g3-g86-normed 11 0 31 133 183 32 38 31 37 52
g3-g93-normed 11 1 46 981 1845 58911627 46 2036 399739 96946369
g30-g58-normed 11 0 000 000 000 3 2 4 14 160
g30-g59-normed 11 0 000 000 000 3 2 7 14 128
g30-g60-normed 11 0 002 002 002 12085 2 8 32 439
g30-g66-normed 11 0 000 000 002 3 4 12 53 290
g30-g73-normed 11 0 000 000 003 24640 7 27 94 795
g30-g82-normed 11 0 003 003 004 20 13 33 166 782
g30-g86-normed 11 0 002 002 002 10 10 24 43 184
g30-g93-normed 11 0 143 260 962 1e8 143 2618 400530 96760738
g31-g58-normed 11 0 000 000 000 3 1 4 22 182
g31-g59-normed 11 0 000 000 000 3 2 6 21 248
g31-g60-normed 11 0 002 003 002 1e8 3 9 34 357
g31-g66-normed 11 0 001 001 002 4 2 14 55 339
g31-g73-normed 11 0 003 005 003 1e8 4 16 97 619
g31-g82-normed 11 0 002 002 005 20 16 33 164 819
g31-g86-normed 11 0 000 000 002 10 18 41 73 321
g31-g93-normed 11 0 38540 25186133 17230267 1e8 38540 54362 468769 97085588
g32-g58-normed 11 0 001 001 007 2 1 9 714 77097
g32-g59-normed 11 0 001 001 007 2 1 9 655 77154
g32-g60-normed 11 0 002 002 007 3 2 12 670 77300
g32-g66-normed 11 0 002 002 006 6 4 24 840 120542
g32-g73-normed 11 0 005 005 010 7 6 27 818 78894
g32-g82-normed 11 0 004 004 012 22 10 39 837 79044
g32-g86-normed 11 0 003 003 013 14 11 30 606 63462
g32-g93-normed 11 0 779 170857 779 1579 4264 8052 408354 96901091
g33-g58-normed 11 0 2 003 003 1e8 2 8 21 53
g33-g59-normed 11 0 2 004 003 1e8 2 8 20 42
g33-g60-normed 11 X 100000000 1e8 1e8 1e8 1e8 1e8 1e8 1e8
g33-g66-normed 11 0 001 002 001 4 9 50 283 673
g33-g73-normed 11 X 100000000 1e8 1e8 1e8 1e8 1e8 1e8 1e8
g33-g82-normed 11 0 002 002 005 25 29 106 281 975
g33-g86-normed 11 0 000 002 000 10 18 33 48 77
g33-g93-normed 11 0 13608835 1e8 13608835 1e8 1e8 1e8 1e8 1e8
g34-g58-normed 11 0 1 007 005 79615137 1 5 13 31
g34-g59-normed 11 0 1 006 005 19847017 1 5 13 33
g34-g60-normed 11 X 100000000 1e8 1e8 1e8 1e8 1e8 1e8 1e8
g34-g66-normed 11 0 946 310715 397878 356277 46463 1016 946 1207
g34-g73-normed 11 X 100000000 1e8 1e8 1e8 1e8 1e8 1e8 1e8
g34-g82-normed 11 0 837 444820 589448 7078764 27009 919 837 1858
g34-g86-normed 11 0 001 002 001 9 11 24 36 53
g34-g93-normed 11 1 64 20530 25799 290 64 2140 399495 96762961
g35-g58-normed 11 0 3 007 005 1e8 3 7 13 36
g35-g59-normed 11 0 003 005 003 1e8 3 9 15 51
g35-g60-normed 11 X 100000000 1e8 1e8 1e8 1e8 1e8 1e8 1e8
g35-g66-normed 11 0 001 420 001 4 17 32 87 267
g35-g73-normed 11 X 100000000 1e8 1e8 1e8 1e8 1e8 1e8 1e8
g35-g82-normed 11 0 006 1942 006 24 67 76 209 722
g35-g86-normed 11 0 000 001 000 10 18 40 51 95
g35-g93-normed 11 0 49199 4457674 3886522 1e8 49199 49850 452797 97114124
g36-g58-normed 11 0 002 002 003 1e8 2 7 18 47
g36-g59-normed 11 0 3 004 004 1e8 3 9 27 70
g36-g60-normed 11 X 100000000 1e8 1e8 1e8 1e8 1e8 1e8 1e8
g36-g66-normed 11 0 004 103654 004 1e8 34 53 151 421
g36-g73-normed 11 X 100000000 1e8 1e8 1e8 1e8 1e8 1e8 1e8
g36-g82-normed 11 0 008 387075 008 1e8 72 88 268 891
g36-g86-normed 11 0 000 000 000 12 18 40 64 69
g36-g93-normed 11 X 100000000 1e8 1e8 1e8 1e8 1e8 1e8 1e8
g37-g58-normed 11 0 000 000 000 1698 1 4 16 54
g37-g59-normed 11 0 000 000 000 1142 2 7 16 55
g37-g60-normed 11 0 2 019 018 1e8 2 13 52 263
g37-g66-normed 11 0 002 002 003 73 12 47 109 243
g37-g73-normed 11 0 5 028 029 1e8 5 21 88 517
g37-g82-normed 11 0 004 005 004 206 35 137 320 1043
g37-g86-normed 11 0 002 002 004 10 18 41 68 118
g37-g93-normed 11 0 9059610 13628770 9059610 1e8 1e8 1e8 1e8 1e8
g38-g58-normed 11 0 000 004 000 1e8 1 5 12 39
g38-g59-normed 11 0 000 000 000 1e8 1 3 8 39
g38-g60-normed 11 0 47 075 074 1e8 47 24976 28465 30348
g38-g66-normed 11 0 002 002 002 1e8 4 14 66 272
g38-g73-normed 11 0 155 159 155 1e8 423354 502198 537377 619299
g38-g82-normed 11 0 003 003 004 1e8 17 49 157 655
g38-g86-normed 11 0 003 004 003 1e8 11 22 36 58
g38-g93-normed 11 1 58 11524 8849 1e8 58 2136 400343 97096479
g39-g58-normed 11 0 2 005 003 1e8 2 8 21 50
g39-g59-normed 11 0 3 006 005 1e8 3 8 21 47
g39-g60-normed 11 X 100000000 1e8 1e8 1e8 1e8 1e8 1e8 1e8
g39-g66-normed 11 0 002 505 002 3120241 17 53 242 535
g39-g73-normed 11 X 100000000 1e8 1e8 1e8 1e8 1e8 1e8 1e8
g39-g82-normed 11 0 003 1825 003 10368486 103 139 438 1249
g39-g86-normed 11 0 000 001 000 20 11 23 36 54
g39-g93-normed 11 1 88 26866 19405 1e8 88 2152 399772 96915431
g4-g58-normed 11 0 0 000 001 1 0 3 9 24
g4-g59-normed 11 0 000 000 001 3 1 2 9 17
g4-g60-normed 11 1 002 008 002 289 4 22 72 353
g4-g66-normed 11 0 001 194 001 7 4 11 46 185
g4-g73-normed 11 1 003 006 003 5 7 34 198 864
g4-g82-normed 11 0 006 986 006 25 25 37 156 650
g4-g86-normed 11 0 001 001 002 10 16 21 34 63
g4-g93-normed 11 0 4141 45409 37323 519398 4141 7496 403319 96909060
g40-g58-normed 11 0 1 002 008 2 1 6 189 12570
g40-g59-normed 11 0 001 001 003 2 2 7 190 12544
g40-g60-normed 11 0 1 002 008 2 1 8 210 12713
g40-g66-normed 11 0 003 003 009 6 5 21 252 11861
g40-g73-normed 11 0 001 001 006 6 7 17 248 13385
g40-g82-normed 11 0 007 007 013 31 11 36 355 13605
g40-g86-normed 11 0 002 002 007 11 11 27 200 10764
g40-g93-normed 11 0 1370 771019 4946 1370 5156 9262 409089 96953836
g41-g58-normed 11 0 3 006 007 1e8 3 10 26 47
g41-g59-normed 11 0 002 003 002 1e8 3 9 17 35
g41-g60-normed 11 0 045 250696 045 1e8 1e8 17995696 20426404 23287428
g41-g66-normed 11 0 002 468 002 4 26 40 229 549
g41-g73-normed 11 X 100000000 1e8 1e8 1e8 1e8 1e8 1e8 1e8
g41-g82-normed 11 0 005 4094 005 38 149 133 202 696
g41-g86-normed 11 0 002 002 002 10 11 27 38 57
g41-g93-normed 11 0 39969012 39969012 60237714 1e8 1e8 1e8 1e8 1e8
g42-g58-normed 11 0 001 004 001 11 2 8 19 35
g42-g59-normed 11 0 1 002 002 23 1 4 11 31
g42-g60-normed 11 0 6 021 023 1e8 6 41 126 299
g42-g66-normed 11 0 002 655 002 5 22 39 135 301
g42-g73-normed 11 0 1782570 31638940 1782570 1e8 1e8 1e8 1e8 1e8
g42-g82-normed 11 0 004 3073 004 26 77 84 209 710
g42-g86-normed 11 0 000 001 000 16 18 27 57 62
g42-g93-normed 11 0 34901 2014951 1478142 521603 34901 36990 437006 96880283
g43-g58-normed 11 0 000 000 000 8912 1 6 14 125
g43-g59-normed 11 0 001 001 001 141841 1 7 21 175
g43-g60-normed 11 0 4 009 012 1e8 4 21 69 374
g43-g66-normed 11 0 000 000 004 4 4 19 95 305
g43-g73-normed 11 0 016 017 016 1e8 19 86 139 691
g43-g82-normed 11 0 002 002 005 20 15 83 381 1104
g43-g86-normed 11 0 002 002 003 16 19 25 42 236
g43-g93-normed 11 0 19379 4087422 419644 1e8 19379 21902 420720 97042743
g44-g58-normed 11 0 002 002 002 1e8 2 4 15 131
g44-g59-normed 11 0 000 000 001 1e8 4 7 22 149
g44-g60-normed 11 0 4 010 014 1e8 4 24 85 401
g44-g66-normed 11 0 001 001 003 891 5 18 56 375
g44-g73-normed 11 0 13 020 019 1e8 13 76 171 742
g44-g82-normed 11 0 005 005 005 8681 11 35 168 776
g44-g86-normed 11 0 000 001 000 3434 19 44 77 206
g44-g93-normed 11 0 38272 1e8 22776754 1e8 38272 46312 457865 97148496
g45-g58-normed 11 0 000 000 002 1e8 4 6 17 131
g45-g59-normed 11 0 001 001 002 1e8 3 7 22 140
g45-g60-normed 11 0 4 012 012 1e8 4 24 85 403
g45-g66-normed 11 0 000 000 003 515 5 18 81 445
g45-g73-normed 11 0 8 012 011 1e8 8 58 152 728
g45-g82-normed 11 0 003 003 005 8747 11 35 167 777
g45-g86-normed 11 0 002 002 002 3411 18 42 51 179
g45-g93-normed 11 0 88 1854 2594 1e8 88 2605 400925 96827582
g46-g58-normed 11 0 000 000 001 484 2 8 20 97
g46-g59-normed 11 0 000 000 001 280 2 6 14 93
g46-g60-normed 11 0 2 012 012 1e8 2 11 35 270
g46-g66-normed 11 0 002 002 002 4 5 18 61 321
g46-g73-normed 11 0 8 015 015 1e8 8 39 127 793
g46-g82-normed 11 0 002 002 006 20 11 40 168 853
g46-g86-normed 11 0 002 002 002 10 11 25 43 119
g46-g93-normed 11 0 59466225 71127409 59466225 1e8 1e8 1e8 1e8 1e8
g47-g58-normed 11 0 000 000 000 483 2 5 19 119
g47-g59-normed 11 0 000 000 000 278 2 7 20 122
g47-g60-normed 11 0 2 006 006 1e8 2 17 52 277
g47-g66-normed 11 0 000 000 004 4 3 12 52 252
g47-g73-normed 11 0 005 007 005 1e8 5 23 79 541
g47-g82-normed 11 0 003 003 005 19 18 55 195 722
g47-g86-normed 11 0 001 001 002 10 11 25 43 119
g47-g93-normed 11 0 96 1464 2180 1e8 96 2739 401339 96948472
g48-g58-normed 11 0 000 000 000 156 1 5 14 110
g48-g59-normed 11 0 000 000 001 75 2 5 15 105
g48-g60-normed 11 0 4 008 011 1e8 4 11 33 285
g48-g66-normed 11 0 000 000 002 4 5 12 54 270
g48-g73-normed 11 0 6 016 015 1e8 6 23 72 543
g48-g82-normed 11 0 002 002 004 21 18 35 163 740
g48-g86-normed 11 0 002 003 002 12 11 45 74 137
g48-g93-normed 11 0 36240840 77262919 36240840 1e8 1e8 1e8 1e8 1e8
g49-g58-normed 11 0 000 000 000 3 1 4 20 145
g49-g59-normed 11 0 000 001 000 2 1 4 17 115
g49-g60-normed 11 0 3 011 011 1e8 3 11 43 317
g49-g66-normed 11 0 000 000 003 4 4 12 55 282
g49-g73-normed 11 0 8 014 012 1e8 8 27 75 564
g49-g82-normed 11 0 002 002 005 20 18 54 163 753
g49-g86-normed 11 0 001 004 001 10 13 25 44 146
g49-g93-normed 11 0 24265 9269932 1396169 1e8 24265 27226 427389 96977328
g5-g58-normed 11 1 1 173 179 1016 1 5 15 39
g5-g59-normed 11 1 001 001 002 2 1 7 17 39
g5-g60-normed 11 1 1 006 006 1 1 12 50 315
g5-g66-normed 11 0 003 065 003 6 5 12 82 240
g5-g73-normed 11 1 4 007 006 4 6 34 114 558
g5-g82-normed 11 0 003 342 003 25 21 82 255 807
g5-g86-normed 11 0 000 001 000 9 16 38 61 88
g5-g93-normed 11 1 75 876 1397 289 75 2049 399734 96973218
g50-g58-normed 11 0 002 002 005 3 2 8 174 11544
g50-g59-normed 11 0 000 000 004 2 1 7 174 11534
g50-g60-normed 11 0 001 001 006 3 3 14 219 11708
g50-g66-normed 11 0 002 002 006 5 5 22 285 11517
g50-g73-normed 11 0 001 001 006 6 7 25 245 12331
g50-g82-normed 11 0 004 004 013 21 19 46 340 12557
g50-g86-normed 11 0 001 001 004 11 11 28 186 10025
g50-g93-normed 11 0 3521 283094 3521 1e8 5739 9479 410389 96765360
g6-g58-normed 11 1 1 006 005 3744 1 6 16 37
g6-g59-normed 11 1 002 002 004 632 4 7 19 45
g6-g60-normed 11 1 1 010 010 1 2 13 39 223
g6-g66-normed 11 0 000 7390 000 59 24 13 50 194
g6-g73-normed 11 1 8 016 018 3190 8 60 137 608
g6-g82-normed 11 0 005 55841 005 541 95 60 161 682
g6-g86-normed 11 0 000 000 000 12 10 21 34 50
g6-g93-normed 11 1 47 2628 2286 292 47 2045 399087 96699237
g7-g58-normed 11 0 000 000 000 5 1 3 9 19
g7-g59-normed 11 0 000 000 000 3 1 3 9 28
g7-g60-normed 11 0 089 089 103 1e8 3508 4005 5257 5283
g7-g66-normed 11 0 13 745 962 15 30 13 49 189
g7-g73-normed 11 0 229 229 260 1e8 7167 8570 10037 11791
g7-g82-normed 11 0 43 3751 4800 102 127 43 160 660
g7-g86-normed 11 0 000 000 002 9 16 32 50 90
g7-g93-normed 11 1 50 2852 4399 78171 50 2052 399150 96897940
g8-g58-normed 11 0 22 083 073 470975 36 22 32 53
g8-g59-normed 11 0 19 031 029 251276 28 19 27 51
g8-g60-normed 11 1 3 026 025 52088093 3 10 41 229
g8-g66-normed 11 0 001 132 001 17 18 22 71 214
g8-g73-normed 11 1 5 035 034 1e8 5 28 143 774
g8-g82-normed 11 0 004 605 004 102 35 39 166 664
g8-g86-normed 11 0 001 001 001 10 10 22 41 51
g8-g93-normed 11 X 100000000 1e8 1e8 1e8 1e8 1e8 1e8 1e8
g9-g58-normed 11 0 005 064 005 1e8 114 43 62 76
g9-g59-normed 11 1 1 010 006 1e8 1 9 23 35
g9-g60-normed 11 1 1 019 015 1 3 16 61 338
g9-g66-normed 11 0 000 126 000 4 8 14 58 197
g9-g73-normed 11 1 6 031 026 1e8 6 32 130 604
g9-g82-normed 11 0 003 584 003 25 40 53 251 965
g9-g86-normed 11 0 000 001 000 9 13 21 49 52
g9-g93-normed 11 0 12321 694385 431429 1e8 12321 13789 413680 96877791
phase-30-150-0.34-0.36-0.42-1 12 1 1862 26786 1740100 1e8 2350 1862 2199 12361
phase-30-150-0.34-0.36-0.42-2 12 1 1 428 126 1e8 1 15 302 16706
phase-30-150-0.34-0.36-0.42-3 12 1 3387 354932 69745 1e8 3387 3518 4048 17866
phase-30-150-0.34-0.36-0.42-4 12 1 5 1361 560 1e8 5 18 283 14796
